0.6514486391571555,0.6492932862190812,0.6535776614310647,0.6160938809723386,0.6903225806451613,0.6862745098039216,0.6205468102734052
0.6977777777777778,0.7301587301587302,0.6565656565656565,0.647887323943662,0.7831325301204819,0.8363636363636363,0.5652173913043478
0.7244444444444444,0.7578125,0.6804123711340206,0.6643835616438356,0.8354430379746836,0.8818181818181818,0.5739130434782609
0.6666666666666666,0.7330960854092526,0.5562130177514792,0.6023391812865497,0.8703703703703703,0.9363636363636364,0.40869565217391307
0.7155555555555555,0.7538461538461539,0.6631578947368422,0.6533333333333333,0.84,0.8909090909090909,0.5478260869565217
0.7155555555555555,0.7333333333333333,0.6952380952380952,0.676923076923077,0.7684210526315789,0.8,0.6347826086956522
0.7422222222222222,0.7499999999999999,0.7339449541284403,0.7131147540983607,0.7766990291262136,0.7909090909090909,0.6956521739130435
0.72,0.7548638132295719,0.6735751295336787,0.6598639455782312,0.8333333333333334,0.8818181818181818,0.5652173913043478
0.7333333333333333,0.7692307692307692,0.6842105263157894,0.6666666666666666,0.8666666666666667,0.9090909090909091,0.5652173913043478
0.7066666666666667,0.7441860465116279,0.65625,0.6486486486486487,0.8181818181818182,0.8727272727272727,0.5478260869565217
0.7244444444444444,0.7499999999999999,0.6930693069306931,0.6739130434782609,0.8045977011494253,0.8454545454545455,0.6086956521739131
0.7244444444444444,0.7578125,0.6804123711340206,0.6643835616438356,0.8354430379746836,0.8818181818181818,0.5739130434782609
1.0,1.0,1.0,1.0
